watch_id,user_id,movie_id,watched_at,minutes_watched,completed,device
W0004943,U00018,M00066,2026-05-06 15:04:16.426289,120,False,Mobile
W0004944,U00618,M00129,2025-09-24 15:04:16.426291,40,True,TV
W0004945,U00187,M00175,2025-09-19 15:04:16.426293,40,True,Tablet
W0004946,U00002,M00277,2025-09-18 15:04:16.426295,8,False,Laptop
W0004947,U00532,M00225,2025-08-10 15:04:16.426297,160,True,Mobile
W0004948,U00198,M00084,2025-08-14 15:04:16.426301,145,True,Laptop
W0004949,U00099,M00244,2026-03-11 15:04:16.426304,110,False,TV
W0004950,U00580,M00114,2025-07-25 15:04:16.426306,82,True,TV
W0004951,U00908,M00281,2025-06-23 15:04:16.426310,98,False,Mobile
W0004952,U00112,M00081,2025-05-15 15:04:16.426313,57,True,Tablet
W0004953,U00639,M00058,2026-02-28 15:04:16.426317,135,True,TV
W0004954,U00572,M00268,2025-07-03 15:04:16.426319,92,True,TV
W0004955,U00461,M00097,2025-08-10 15:04:16.426321,156,True,Laptop
W0004956,U00852,M00086,2026-04-15 15:04:16.426323,76,False,Mobile
W0004957,U00002,M00124,2025-12-27 15:04:16.426325,30,False,TV
W0004958,U00640,M00295,2025-11-23 15:04:16.426327,23,True,TV
W0004959,U00517,M00190,2026-04-10 15:04:16.426331,131,True,Mobile
W0004960,U00247,M00146,2025-08-17 15:04:16.426334,46,False,Mobile
W0004961,U00270,M00174,2025-11-04 15:04:16.426336,138,False,Tablet
W0004962,U00923,M00068,2025-11-26 15:04:16.426338,65,False,TV
W0004963,U00992,M00186,2025-08-01 15:04:16.426339,15,False,TV
W0004964,U00402,M00207,2026-04-16 15:04:16.426341,136,True,Laptop
W0004965,U00404,M00030,2025-10-28 15:04:16.426343,7,True,Mobile
W0004966,U00899,M00274,2025-09-02 15:04:16.426345,26,False,Tablet
W0004967,U00694,M00038,2026-04-30 15:04:16.426347,80,False,Laptop
W0004968,U00705,M00177,2025-10-28 15:04:16.426351,74,True,TV
W0004969,U00046,M00066,2026-02-25 15:04:16.426353,142,False,Tablet
W0004970,U00520,M00115,2025-08-08 15:04:16.426355,21,True,Mobile
W0004971,U00993,M00139,2026-03-21 15:04:16.426357,11,True,Laptop
W0004972,U00706,M00017,2025-11-26 15:04:16.426359,6,False,TV
W0004973,U00250,M00079,2025-05-23 15:04:16.426361,91,False,TV
W0004974,U00941,M00201,2025-10-24 15:04:16.426364,178,False,Laptop
W0004975,U00148,M00208,2025-07-28 15:04:16.426366,98,True,Tablet
W0004976,U00565,M00039,2025-06-26 15:04:16.426368,167,False,Tablet
W0004977,U00628,M00223,2025-11-28 15:04:16.426370,143,True,TV
W0004978,U00382,M00109,2026-01-16 15:04:16.426374,102,True,Tablet
W0004979,U00384,M00060,2025-09-05 15:04:16.426376,149,False,Tablet
W0004980,U00425,M00172,2026-04-28 15:04:16.426378,37,True,Mobile
W0004981,U00522,M00231,2025-11-27 15:04:16.426380,175,False,Tablet
W0004982,U00147,M00177,2025-11-11 15:04:16.426382,117,True,Mobile
W0004983,U00984,M00216,2025-09-18 15:04:16.426384,148,True,TV
W0004984,U00616,M00217,2025-09-10 15:04:16.426386,55,False,TV
W0004985,U00956,M00229,2025-10-10 15:04:16.426388,32,True,Tablet
W0004986,U01000,M00180,2025-12-01 15:04:16.426390,60,True,TV
W0004987,U00566,M00028,2026-01-11 15:04:16.426392,162,False,Tablet
W0004988,U00421,M00173,2026-03-20 15:04:16.426394,68,False,Laptop
W0004989,U00399,M00300,2026-01-31 15:04:16.426396,41,False,Mobile
W0004990,U00173,M00021,2025-10-25 15:04:16.426398,99,False,TV
W0004991,U00242,M00117,2025-09-18 15:04:16.426401,78,True,Tablet
W0004992,U00557,M00106,2026-01-03 15:04:16.426403,92,True,Laptop
W0004993,U00350,M00132,2026-01-21 15:04:16.426405,16,True,Tablet
W0004994,U00474,M00062,2025-09-14 15:04:16.426407,32,False,Laptop
W0004995,U00284,M00187,2026-04-22 15:04:16.426409,31,False,TV
W0004996,U00064,M00038,2025-06-08 15:04:16.426411,159,False,Tablet
W0004997,U00515,M00095,2026-01-29 15:04:16.426413,12,False,TV
W0004998,U00631,M00195,2025-09-17 15:04:16.426416,104,False,Mobile
W0004999,U00487,M00034,2026-03-31 15:04:16.426418,143,False,Laptop
W0005000,U00882,M00296,2025-10-14 15:04:16.426420,20,True,Tablet
W0005001,U00205,M00102,2025-09-21 15:04:16.426422,94,True,TV
W0005002,U00539,M00297,2026-03-24 15:04:16.426424,167,False,Tablet
W0005003,U00791,M00044,2025-06-07 15:04:16.426426,76,True,Tablet
W0005004,U00423,M00257,2025-06-15 15:04:16.426428,127,False,Mobile
W0005005,U00645,M00032,2025-12-21 15:04:16.426430,128,False,Mobile
W0005006,U00609,M00148,2025-11-08 15:04:16.426432,37,False,Tablet
W0005007,U00834,M00245,2025-09-23 15:04:16.426434,20,True,Laptop
W0005008,U00934,M00245,2026-04-30 15:04:16.426436,142,False,TV
W0005009,U00057,M00135,2026-02-21 15:04:16.426438,43,True,TV
W0005010,U00581,M00018,2025-12-02 15:04:16.426440,165,False,Tablet
W0005011,U00698,M00275,2026-04-17 15:04:16.426442,47,True,TV
W0005012,U00277,M00166,2026-03-02 15:04:16.426443,154,True,Laptop
W0005013,U00103,M00283,2025-05-16 15:04:16.426445,71,False,Laptop
W0005014,U00533,M00258,2026-03-15 15:04:16.426447,24,False,Mobile
W0005015,U00877,M00011,2025-11-03 15:04:16.426449,14,False,Tablet
W0005016,U00625,M00288,2025-12-31 15:04:16.426452,30,False,Mobile
W0005017,U00712,M00122,2026-04-02 15:04:16.426455,124,True,TV
W0005018,U00481,M00010,2025-06-08 15:04:16.426458,115,True,TV
W0005019,U00806,M00062,2026-01-02 15:04:16.426460,117,False,Tablet
W0005020,U00905,M00299,2026-02-24 15:04:16.426462,16,True,Laptop
W0005021,U00331,M00014,2025-08-26 15:04:16.426464,114,False,Tablet
W0005022,U00497,M00118,2025-10-09 15:04:16.426466,22,True,Tablet
W0005023,U00814,M00056,2025-09-22 15:04:16.426470,174,False,Mobile
W0005024,U00230,M00148,2025-09-14 15:04:16.426472,86,False,Laptop
W0005025,U01000,M00135,2025-09-04 15:04:16.426474,52,False,Mobile
W0005026,U00815,M00002,2025-12-22 15:04:16.426476,159,True,TV
W0005027,U00449,M00191,2026-03-03 15:04:16.426478,42,True,Laptop
W0005028,U00384,M00031,2025-08-27 15:04:16.426480,26,False,Tablet
W0005029,U00454,M00121,2025-07-26 15:04:16.426482,12,True,Tablet
W0005030,U00108,M00157,2025-06-14 15:04:16.426484,145,False,Laptop
W0005031,U00389,M00206,2025-10-15 15:04:16.426486,21,False,Tablet
W0005032,U00453,M00008,2025-10-03 15:04:16.426488,68,True,TV
W0005033,U00664,M00228,2025-07-08 15:04:16.426490,147,True,TV
W0005034,U00187,M00160,2025-07-23 15:04:16.426492,52,True,Laptop
W0005035,U00425,M00202,2026-01-08 15:04:16.426494,23,True,TV
W0005036,U00219,M00134,2025-11-22 15:04:16.426496,78,False,Laptop
W0005037,U00726,M00243,2025-05-25 15:04:16.426500,57,True,Tablet
W0005038,U00655,M00262,2025-12-07 15:04:16.426502,123,True,TV
W0005039,U00467,M00094,2025-06-21 15:04:16.426504,34,False,TV
W0005040,U00147,M00122,2026-03-18 15:04:16.426506,130,False,TV
W0005041,U00525,M00267,2025-07-01 15:04:16.426508,90,False,Mobile
W0005042,U00565,M00102,2025-06-23 15:04:16.426509,34,True,Tablet
W0005043,U00626,M00145,2025-10-13 15:04:16.426511,63,True,Mobile
W0005044,U00389,M00149,2026-04-12 15:04:16.426514,106,False,Laptop
W0005045,U00168,M00097,2025-08-10 15:04:16.426515,167,True,TV
W0005046,U00100,M00038,2025-06-15 15:04:16.426518,140,False,Laptop
W0005047,U00450,M00154,2025-06-19 15:04:16.426520,153,True,TV
W0005048,U00109,M00154,2025-12-14 15:04:16.426521,104,False,TV
W0005049,U00868,M00020,2025-10-16 15:04:16.426524,62,True,Laptop
W0005050,U00843,M00146,2025-12-16 15:04:16.426526,99,True,Mobile
W0005051,U00880,M00100,2025-05-26 15:04:16.426528,115,False,Mobile
W0005052,U00856,M00042,2025-08-15 15:04:16.426532,9,True,Laptop
W0005053,U00820,M00247,2026-01-21 15:04:16.426534,85,True,Laptop
W0005054,U00162,M00004,2025-11-02 15:04:16.426567,48,False,Mobile
W0005055,U00818,M00219,2025-08-29 15:04:16.426573,163,True,Laptop
W0005056,U00395,M00016,2025-07-28 15:04:16.426577,5,True,Tablet
W0005057,U00298,M00068,2025-08-22 15:04:16.426580,23,True,Tablet
W0005058,U00992,M00234,2025-05-24 15:04:16.426583,134,True,Mobile
W0005059,U00576,M00017,2025-05-12 15:04:16.426585,86,True,Laptop
W0005060,U00909,M00269,2025-12-26 15:04:16.426587,140,False,Mobile
W0005061,U00383,M00096,2026-04-13 15:04:16.426589,11,False,Tablet
W0005062,U00836,M00030,2025-11-18 15:04:16.426591,140,False,TV
W0005063,U00445,M00164,2026-04-18 15:04:16.426594,166,False,Mobile
W0005064,U00559,M00180,2025-11-15 15:04:16.426595,69,True,TV
W0005065,U00418,M00189,2025-05-19 15:04:16.426597,39,True,Mobile
W0005066,U00701,M00015,2026-04-07 15:04:16.426600,35,False,Laptop
W0005067,U00249,M00249,2026-05-04 15:04:16.426602,177,True,Mobile
W0005068,U00228,M00048,2025-05-10 15:04:16.426604,46,True,Laptop
W0005069,U00157,M00220,2026-05-06 15:04:16.426605,133,False,Mobile
W0005070,U00271,M00194,2026-02-13 15:04:16.426608,116,True,TV
W0005071,U00730,M00234,2025-07-12 15:04:16.426610,91,False,TV
W0005072,U00953,M00080,2025-12-01 15:04:16.426612,13,True,Laptop
W0005073,U00375,M00231,2025-12-09 15:04:16.426613,163,True,Laptop
W0005074,U00765,M00105,2026-02-16 15:04:16.426615,84,True,Laptop
W0005075,U00347,M00273,2025-06-12 15:04:16.426617,54,True,Tablet
W0005076,U00507,M00273,2025-08-14 15:04:16.426621,161,True,Mobile
W0005077,U00385,M00187,2025-10-03 15:04:16.426623,39,False,Laptop
W0005078,U00707,M00225,2026-01-12 15:04:16.426625,142,False,TV
W0005079,U00496,M00067,2026-03-31 15:04:16.426627,15,True,Tablet
W0005080,U00550,M00183,2025-12-20 15:04:16.426629,119,True,TV
W0005081,U00448,M00298,2025-12-25 15:04:16.426631,45,False,Mobile
W0005082,U00135,M00123,2026-04-14 15:04:16.426633,117,False,Mobile
W0005083,U00395,M00138,2025-09-07 15:04:16.426635,152,True,Mobile
W0005084,U00427,M00268,2025-09-30 15:04:16.426637,120,False,Laptop
W0005085,U00768,M00249,2026-03-10 15:04:16.426639,161,True,Tablet
W0005086,U00318,M00240,2026-04-14 15:04:16.426642,126,False,Mobile
W0005087,U00237,M00100,2025-10-13 15:04:16.426644,14,False,Tablet
W0005088,U00766,M00250,2026-04-20 15:04:16.426646,179,False,TV
W0005089,U00341,M00113,2026-04-25 15:04:16.426648,74,True,TV
W0005090,U00263,M00028,2026-02-02 15:04:16.426650,157,False,Tablet
W0005091,U00155,M00197,2026-03-25 15:04:16.426652,63,False,Laptop
W0005092,U00594,M00009,2026-04-30 15:04:16.426654,115,True,Tablet
W0005093,U00115,M00150,2025-11-07 15:04:16.426656,123,False,TV
W0005094,U00746,M00226,2025-05-23 15:04:16.426658,130,False,Mobile
W0005095,U00376,M00141,2026-02-17 15:04:16.426662,131,False,Laptop
W0005096,U00842,M00187,2026-02-12 15:04:16.426664,73,True,TV
W0005097,U00152,M00202,2025-11-14 15:04:16.426666,138,True,Laptop
W0005098,U00881,M00219,2026-04-10 15:04:16.426668,53,True,Mobile
W0005099,U00757,M00139,2026-03-12 15:04:16.426670,85,False,Laptop
W0005100,U00064,M00179,2025-07-09 15:04:16.426671,139,False,Mobile
W0005101,U00657,M00229,2025-11-11 15:04:16.426674,169,False,Tablet
W0005102,U00629,M00253,2025-07-14 15:04:16.426676,89,False,TV
W0005103,U00401,M00290,2026-01-12 15:04:16.426678,164,True,Tablet
W0005104,U00952,M00230,2025-08-23 15:04:16.426680,50,True,TV
W0005105,U00599,M00086,2026-03-25 15:04:16.426682,44,True,Laptop
W0005106,U00104,M00177,2026-03-17 15:04:16.426684,6,False,Laptop
W0005107,U00885,M00093,2026-04-28 15:04:16.426685,150,False,TV
W0005108,U00495,M00121,2025-05-26 15:04:16.426687,77,False,Tablet
W0005109,U00689,M00052,2025-10-05 15:04:16.426689,118,False,Laptop
W0005110,U00236,M00244,2025-07-26 15:04:16.426691,83,False,Laptop
W0005111,U00690,M00094,2026-02-15 15:04:16.426694,74,True,Tablet
W0005112,U00749,M00199,2026-04-22 15:04:16.426696,143,False,Mobile
W0005113,U00479,M00253,2026-04-03 15:04:16.426698,49,False,Tablet
W0005114,U00430,M00005,2025-07-19 15:04:16.426700,146,False,Tablet
W0005115,U00931,M00146,2025-06-02 15:04:16.426703,90,True,Laptop
W0005116,U00632,M00002,2025-05-19 15:04:16.426705,118,False,TV
W0005117,U00853,M00263,2025-08-13 15:04:16.426707,68,False,Mobile
W0005118,U00740,M00077,2026-03-12 15:04:16.426710,56,False,Tablet
W0005119,U00718,M00283,2025-07-18 15:04:16.426712,108,True,Mobile
W0005120,U00269,M00210,2025-09-07 15:04:16.426714,106,True,Mobile
W0005121,U00080,M00093,2026-03-15 15:04:16.426716,41,True,Tablet
W0005122,U00594,M00235,2025-08-23 15:04:16.426719,127,True,TV
W0005123,U00513,M00226,2025-08-24 15:04:16.426721,87,False,Laptop
W0005124,U00639,M00128,2025-09-16 15:04:16.426723,148,True,Mobile
W0005125,U00460,M00194,2026-01-06 15:04:16.426725,72,True,TV
W0005126,U00146,M00107,2025-11-29 15:04:16.426727,165,True,Mobile
W0005127,U00493,M00186,2026-02-20 15:04:16.426729,71,True,Laptop
W0005128,U00269,M00227,2025-12-07 15:04:16.426731,44,False,TV
W0005129,U00354,M00152,2026-03-13 15:04:16.426733,154,True,Laptop
W0005130,U00143,M00061,2026-01-20 15:04:16.426735,89,True,TV
W0005131,U00333,M00255,2025-12-27 15:04:16.426737,139,False,TV
W0005132,U00173,M00198,2026-03-23 15:04:16.426738,160,False,Laptop
W0005133,U00796,M00209,2026-02-14 15:04:16.426740,12,False,TV
W0005134,U00692,M00054,2025-07-15 15:04:16.426744,33,False,Mobile
W0005135,U00364,M00212,2026-04-29 15:04:16.426746,105,False,Tablet
W0005136,U00739,M00151,2025-08-11 15:04:16.426748,129,False,TV
W0005137,U00187,M00165,2026-04-03 15:04:16.426751,165,False,TV
W0005138,U00393,M00033,2026-01-17 15:04:16.426753,163,True,Mobile
W0005139,U00899,M00254,2025-11-11 15:04:16.426755,108,False,TV
W0005140,U00835,M00249,2025-08-12 15:04:16.426757,92,False,TV
W0005141,U00921,M00144,2025-07-16 15:04:16.426759,86,False,TV
W0005142,U00010,M00029,2025-10-28 15:04:16.426761,169,False,Laptop
W0005143,U00689,M00267,2025-12-12 15:04:16.426763,70,False,TV
W0005144,U00525,M00212,2025-06-01 15:04:16.426765,107,False,Mobile
W0005145,U00172,M00274,2025-05-16 15:04:16.426767,117,False,TV
W0005146,U00841,M00131,2026-02-24 15:04:16.426769,81,True,Tablet
W0005147,U00690,M00145,2026-02-16 15:04:16.426771,180,False,Tablet
W0005148,U00785,M00155,2026-02-03 15:04:16.426773,35,False,Mobile
W0005149,U00377,M00272,2025-10-08 15:04:16.426775,103,False,TV
W0005150,U00783,M00245,2025-09-06 15:04:16.426779,27,False,Laptop
W0005151,U00219,M00110,2026-02-08 15:04:16.426781,95,False,Mobile
W0005152,U00875,M00264,2025-08-06 15:04:16.426783,56,False,Laptop
W0005153,U00178,M00187,2025-06-21 15:04:16.426785,89,True,TV
W0005154,U00516,M00110,2025-10-01 15:04:16.426788,178,False,Laptop
W0005155,U00812,M00100,2025-07-20 15:04:16.426791,163,False,Mobile
W0005156,U00996,M00052,2025-07-18 15:04:16.426793,111,False,Mobile
W0005157,U00799,M00079,2026-02-15 15:04:16.426795,100,True,Mobile
W0005158,U00323,M00094,2026-05-03 15:04:16.426797,160,False,Tablet
W0005159,U00678,M00279,2026-02-10 15:04:16.426799,119,False,Tablet
W0005160,U00766,M00077,2025-08-02 15:04:16.426800,155,False,Mobile
W0005161,U00318,M00037,2025-05-16 15:04:16.426802,81,False,Laptop
W0005162,U00428,M00085,2025-09-09 15:04:16.426805,25,True,Mobile
W0005163,U00111,M00286,2025-07-06 15:04:16.426806,51,False,Laptop
W0005164,U00375,M00034,2026-01-28 15:04:16.426808,43,True,Tablet
W0005165,U00664,M00072,2025-05-11 15:04:16.426810,31,False,Laptop
W0005166,U00395,M00242,2025-10-09 15:04:16.426812,79,False,Tablet
W0005167,U00220,M00202,2025-05-14 15:04:16.426814,80,False,TV
W0005168,U00635,M00255,2026-03-28 15:04:16.426816,88,True,Laptop
W0005169,U00719,M00085,2026-01-21 15:04:16.426818,158,True,TV
W0005170,U00014,M00108,2026-02-21 15:04:16.426820,127,False,Laptop
W0005171,U00444,M00140,2026-01-24 15:04:16.426822,174,False,Mobile
W0005172,U00697,M00254,2026-02-16 15:04:16.426824,50,False,Laptop
W0005173,U00578,M00212,2025-11-22 15:04:16.426827,159,True,TV
W0005174,U00250,M00184,2025-12-18 15:04:16.426829,151,False,Mobile
W0005175,U00685,M00046,2025-07-09 15:04:16.426831,54,False,TV
W0005176,U00629,M00275,2025-06-28 15:04:16.426833,24,True,Laptop
W0005177,U00066,M00015,2025-10-18 15:04:16.426836,61,False,Laptop
W0005178,U00513,M00190,2025-09-02 15:04:16.426838,14,True,Tablet
W0005179,U00337,M00046,2026-02-27 15:04:16.426839,58,True,TV
W0005180,U00974,M00012,2025-10-29 15:04:16.426842,128,False,Mobile
W0005181,U00799,M00213,2025-06-07 15:04:16.426843,34,False,TV
W0005182,U00980,M00099,2026-03-17 15:04:16.426847,62,False,Laptop
W0005183,U00122,M00287,2026-04-11 15:04:16.426849,164,False,Mobile
W0005184,U00549,M00111,2025-09-05 15:04:16.426851,172,True,TV
W0005185,U00532,M00130,2025-08-02 15:04:16.426853,146,True,TV
W0005186,U00960,M00252,2025-08-23 15:04:16.426855,108,True,Mobile
W0005187,U00589,M00261,2026-04-08 15:04:16.426857,156,True,TV
W0005188,U00635,M00245,2025-06-22 15:04:16.426859,123,True,TV
W0005189,U00221,M00119,2025-09-01 15:04:16.426861,108,False,Mobile
W0005190,U00037,M00086,2025-08-01 15:04:16.426863,122,False,Laptop
W0005191,U00764,M00162,2025-09-21 15:04:16.426865,22,False,Mobile
W0005192,U00268,M00102,2026-02-02 15:04:16.426867,95,False,TV
W0005193,U00850,M00043,2025-07-05 15:04:16.426870,56,False,Laptop
W0005194,U00286,M00226,2025-11-11 15:04:16.426872,92,False,Tablet
W0005195,U00370,M00246,2025-12-26 15:04:16.426874,70,False,Laptop
W0005196,U00747,M00293,2026-02-11 15:04:16.426876,93,False,Tablet
W0005197,U00136,M00264,2025-07-27 15:04:16.426878,123,True,Laptop
W0005198,U00889,M00008,2026-02-28 15:04:16.426880,64,False,TV
W0005199,U00855,M00272,2025-12-04 15:04:16.426882,14,True,TV
W0005200,U00833,M00235,2026-03-06 15:04:16.426884,127,False,Laptop
W0005201,U00255,M00241,2025-11-10 15:04:16.426886,18,True,Tablet
W0005202,U00450,M00230,2025-05-28 15:04:16.426888,97,False,Laptop
W0005203,U00802,M00240,2026-03-20 15:04:16.426890,155,True,Tablet
W0005204,U00500,M00085,2025-10-28 15:04:16.426892,14,False,TV
W0005205,U00848,M00009,2026-03-04 15:04:16.426894,12,False,Tablet
W0005206,U00869,M00059,2025-06-02 15:04:16.426896,157,False,Tablet
W0005207,U00438,M00170,2025-11-15 15:04:16.426898,60,False,Mobile
W0005208,U00483,M00128,2025-10-27 15:04:16.426900,55,True,Laptop
W0005209,U00833,M00031,2025-12-19 15:04:16.426901,151,False,TV
W0005210,U00854,M00112,2025-09-24 15:04:16.426903,103,False,Tablet
W0005211,U00594,M00253,2025-10-01 15:04:16.426905,92,False,Laptop
W0005212,U00911,M00106,2025-09-08 15:04:16.426910,84,False,Mobile
W0005213,U00068,M00134,2026-02-13 15:04:16.426912,127,True,TV
W0005214,U00655,M00141,2026-03-25 15:04:16.426915,118,False,Tablet
W0005215,U00629,M00140,2025-05-22 15:04:16.426917,10,False,Laptop
W0005216,U00812,M00293,2026-04-27 15:04:16.426919,119,True,Mobile
W0005217,U00614,M00058,2026-03-05 15:04:16.426921,66,True,Laptop
W0005218,U00312,M00060,2026-03-16 15:04:16.426923,32,True,Mobile
W0005219,U00537,M00218,2025-12-08 15:04:16.426926,16,True,Laptop
W0005220,U00504,M00280,2025-09-04 15:04:16.426927,15,False,Laptop
W0005221,U00321,M00058,2026-03-13 15:04:16.426929,39,False,TV
W0005222,U00388,M00089,2025-07-18 15:04:16.426957,101,False,Tablet
W0005223,U00504,M00246,2025-06-08 15:04:16.426962,20,True,TV
W0005224,U00967,M00094,2025-08-03 15:04:16.426964,13,True,Laptop
W0005225,U00626,M00295,2026-02-21 15:04:16.426966,53,True,TV
W0005226,U00930,M00227,2026-04-04 15:04:16.426968,97,False,Laptop
W0005227,U00589,M00113,2025-06-05 15:04:16.426971,73,False,TV
W0005228,U00960,M00212,2025-11-15 15:04:16.426973,170,False,Laptop
W0005229,U00449,M00281,2025-07-14 15:04:16.426975,142,True,Mobile
W0005230,U00781,M00223,2025-06-08 15:04:16.426978,110,False,TV
W0005231,U00483,M00014,2025-09-19 15:04:16.426980,116,False,Mobile
W0005232,U00589,M00023,2025-06-11 15:04:16.426983,6,True,TV
W0005233,U00027,M00174,2025-06-23 15:04:16.426985,63,False,Tablet
W0005234,U00386,M00207,2026-03-08 15:04:16.426987,172,True,TV
W0005235,U00462,M00038,2026-04-12 15:04:16.426989,15,False,Laptop
W0005236,U00436,M00109,2025-12-15 15:04:16.426991,110,False,Mobile
W0005237,U00594,M00148,2025-12-23 15:04:16.426993,117,True,Laptop
W0005238,U00543,M00127,2025-08-29 15:04:16.426995,68,False,Laptop
W0005239,U00987,M00065,2025-10-10 15:04:16.426997,77,False,Tablet
W0005240,U00927,M00296,2025-12-07 15:04:16.427000,99,False,Mobile
W0005241,U00096,M00063,2025-11-24 15:04:16.427002,38,False,TV
W0005242,U00280,M00006,2026-02-11 15:04:16.427004,164,True,TV
W0005243,U00097,M00104,2025-07-24 15:04:16.427006,24,False,Tablet
W0005244,U00230,M00088,2026-04-01 15:04:16.427008,61,False,TV
W0005245,U00980,M00279,2025-06-17 15:04:16.427010,73,True,Mobile
W0005246,U00448,M00167,2025-12-02 15:04:16.427014,135,False,TV
W0005247,U00548,M00079,2025-11-12 15:04:16.427016,64,True,Laptop
W0005248,U00193,M00026,2025-06-24 15:04:16.427017,155,False,Tablet
W0005249,U00417,M00232,2026-02-11 15:04:16.427020,72,True,Tablet
W0005250,U00937,M00220,2025-11-13 15:04:16.427022,53,False,Tablet
W0005251,U00593,M00082,2026-03-03 15:04:16.427024,173,False,Laptop
W0005252,U00272,M00246,2025-07-11 15:04:16.427026,34,False,Laptop
W0005253,U00749,M00250,2026-02-24 15:04:16.427028,96,False,TV
W0005254,U00738,M00215,2025-10-11 15:04:16.427031,167,False,TV
W0005255,U00762,M00219,2026-01-21 15:04:16.427033,165,True,Mobile
W0005256,U00498,M00266,2025-11-22 15:04:16.427034,98,False,Mobile
W0005257,U00819,M00015,2025-07-29 15:04:16.427036,159,False,Laptop
W0005258,U00969,M00176,2026-03-08 15:04:16.427038,97,True,Mobile
W0005259,U00201,M00009,2026-04-08 15:04:16.427040,109,False,TV
W0005260,U00845,M00068,2025-07-01 15:04:16.427042,136,False,Mobile
W0005261,U00870,M00174,2025-05-27 15:04:16.427045,86,False,Tablet
W0005262,U00018,M00199,2025-08-31 15:04:16.427046,163,False,Tablet
W0005263,U00264,M00154,2025-07-02 15:04:16.427048,86,True,Mobile
W0005264,U00947,M00150,2026-05-02 15:04:16.427050,39,False,Laptop
W0005265,U00219,M00004,2025-10-04 15:04:16.427052,105,False,Mobile
